Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Home_Loan_Ratio,Loan_Status
Graduate,No,5875.3164545178315,2087.4737536807393,100.81894995130456,360,1,Urban,78.20538526479419,1
Graduate,Yes,4805.724129704839,2233.042951529484,154.2891715367661,240,0,Urban,45.32683774134136,0
Not Graduate,No,5869.785927942698,1281.9352163817357,130.00515861979872,180,1,Rural,54.59114144565907,0
Not Graduate,Yes,3939.6611480189767,1412.1436950919997,136.3562827143357,240,1,Rural,38.96294175521114,0
Graduate,Yes,6283.333488531068,2230.6108487662145,190.8785262024001,180,0,Urban,44.37153289533024,1
Not Graduate,Yes,7474.221341485882,866.578981707377,179.3271726969023,240,1,Rural,46.25370762737267,1
Not Graduate,Yes,6605.915839968779,2349.9237152493924,205.1257072199045,300,0,Urban,43.448435791968755,1
Not Graduate,No,3905.596295288886,1104.6456263408,110.37507106490969,180,0,Rural,44.98530841528894,0
Not Graduate,Yes,5542.125975909655,3062.8536930332166,136.2723372525315,180,1,Semiurban,62.68546045888923,1
Not Graduate,Yes,3060.2876843620284,4337.8277453883,180.3592678184045,300,1,Rural,40.792596478488655,1
Graduate,No,5858.585466763514,1139.2431982981802,167.92313364051566,180,1,Rural,41.42611206795235,0
Graduate,Yes,5675.905119293809,2534.2078623746747,211.29521530350488,180,1,Rural,38.6730947747975,1
Graduate,Yes,2195.275490701754,1273.2580951179807,166.82146823616276,360,0,Urban,20.667996903344473,0
Not Graduate,Yes,3257.3242341314544,3040.9541737977897,223.92436416422208,300,0,Urban,28.001761531404114,1
Not Graduate,No,4575.29165488435,734.7415909147848,171.60071206892562,360,1,Semiurban,30.764839739934843,1
Graduate,Yes,4548.710379288761,2480.5867584277125,192.4866979035464,300,1,Semiurban,36.329614458667315,1
Not Graduate,No,3185.784596871792,1127.0110331106473,137.0594021286217,240,1,Semiurban,31.238695543273934,0
Graduate,Yes,5583.468094028276,1793.0154109016312,150.57148847535956,300,0,Urban,48.66669569012695,1
Graduate,Yes,5377.2104134107685,968.9747248526929,186.437776153579,300,1,Semiurban,33.85755672359051,1
Graduate,No,4708.596302032221,2822.3504708957535,214.51912682372216,360,0,Semiurban,34.943287326362,1
Not Graduate,Yes,3866.3127497624555,1163.019645560413,179.16947797243012,180,1,Rural,27.914452835859727,0
Not Graduate,Yes,6573.0606896248455,2551.9642593318276,146.67312912261522,300,1,Semiurban,61.79204709192577,1
Graduate,No,7483.110669632443,1655.901971737667,205.09340118113366,180,0,Rural,44.34403328293813,0
Graduate,No,4274.657774230194,1885.527628201137,62.32085374880473,300,0,Urban,97.28525497885622,0
Graduate,No,4081.749624267769,2147.7559074001283,93.11061993972504,360,1,Urban,66.19343848396392,0
Graduate,No,5736.811498117994,1238.1753283411513,177.26536894673555,300,0,Rural,39.126987298038934,0
Not Graduate,No,4462.95593037952,2210.3671135408867,150.564334250125,240,0,Semiurban,44.02963980237919,0
Not Graduate,Yes,4790.904199005149,3530.334564354411,174.2205460449666,300,1,Urban,47.49008578722322,1
Graduate,No,6109.479727587007,1221.9052141672857,152.5763008972777,300,0,Rural,47.737736219197146,0
Graduate,Yes,2135.9658687390606,3171.810143273845,172.8378277841549,180,0,Urban,30.532917257820813,0
Not Graduate,Yes,6977.453487279004,3498.097633487784,117.42388716027237,180,1,Urban,88.45809212958362,1
Not Graduate,Yes,5109.020786494012,1183.845010971956,172.81944344318762,240,1,Semiurban,36.20346304654216,1
Graduate,No,4382.76028315673,544.9453949094483,189.77658112830338,300,0,Urban,25.829720026024255,0
Graduate,No,4866.1487686678265,2301.9609001717645,198.8220241572493,180,1,Rural,35.87247051005083,0
Graduate,Yes,4943.6440325307785,1452.592477233127,230.542171785948,300,0,Semiurban,27.62449907257925,1
Not Graduate,No,2403.1980448326117,3868.6032191630024,159.76393774009546,360,0,Rural,39.01248844834304,0
Not Graduate,No,7242.407341179854,2034.8075404998322,160.95644347388713,360,0,Rural,57.28215983685445,1
Not Graduate,No,5061.988448405928,1197.8005919648208,89.07310143304609,240,1,Rural,69.49676363729773,0
Graduate,No,5664.503195671063,852.8404889882886,128.743543954463,360,0,Semiurban,50.23250857820555,0
Graduate,Yes,6427.3246558610645,3089.9049590908303,142.2767170397355,180,0,Urban,66.4255142886366,1
Not Graduate,Yes,3468.256313659549,1428.8160259158135,192.0127820910542,180,0,Rural,25.3717514794702,0
Not Graduate,No,5710.207848552843,2043.8287994604282,125.55995503641483,240,1,Urban,61.267694396558674,1
Graduate,Yes,4598.53836365181,2955.802745112481,181.8536007899533,300,1,Urban,41.31360321113981,1
Not Graduate,No,6270.156162824741,1515.7416480691697,149.9351313214648,180,1,Rural,51.584397500614635,0
Not Graduate,No,1809.158869472757,1954.0711712598393,142.91327539540953,360,0,Urban,26.149290469506152,0
Graduate,Yes,4851.3585496380965,1983.4315901774798,159.95575876533024,180,0,Semiurban,42.46378130390812,0
Not Graduate,Yes,4095.7690163240577,2683.3245115160917,134.35374510988632,240,1,Semiurban,50.08427009046978,1
Graduate,Yes,5648.394425951234,2590.744335510326,132.83851007629337,360,0,Urban,61.56029947408199,1
Graduate,No,5705.066281052304,1779.8862687451715,81.80856376839542,360,0,Urban,90.38862901585755,0
Graduate,Yes,3938.5611577669606,2063.649061496518,140.08183170688443,360,0,Semiurban,42.544175579842474,0
Graduate,No,3931.7392037359346,1628.2209884765114,130.80127415405093,240,0,Urban,42.1844191408491,0
Graduate,Yes,4834.001947164006,522.3875930805552,129.36076042603682,240,1,Urban,41.08897127279057,0
Graduate,Yes,3655.036659027188,2257.6008573981294,166.6749225036016,300,1,Urban,35.26250334958893,1
Graduate,No,6262.9755431781905,3892.1917608330677,176.3452781116204,300,1,Urban,57.2621239885487,1
Not Graduate,No,4446.189199328831,1116.2808593089371,159.2877801856931,300,0,Rural,34.70302010667099,0
Graduate,No,639.5176710175379,1226.970290397297,189.81660761797897,240,0,Urban,9.781580255066709,0
Graduate,No,4437.766915067291,1129.2722283562587,173.0224770332146,360,1,Semiurban,31.990345375678125,0
Not Graduate,No,3442.1842687340413,2724.5917787231224,138.19775240777432,360,1,Rural,44.302267391443486,1
Not Graduate,No,2553.0862768085817,2448.48545419644,131.4857485714248,180,1,Rural,37.751771680624266,0
Not Graduate,No,3143.8600426661415,1841.4623075835432,162.51288947067385,300,0,Semiurban,30.48886461726802,0
Graduate,No,5164.112707749455,1081.9809383610348,172.95068439607604,360,1,Urban,35.90726686586919,1
Not Graduate,Yes,6992.9612423723465,2092.3767916399242,205.91377228125992,360,0,Rural,43.90881251569123,1
Graduate,No,5469.77671079747,435.3778726641957,197.64692179760382,360,1,Rural,29.72688693096525,0
Graduate,No,4090.2449176763903,2143.426566857493,128.34107973971325,360,0,Urban,48.195604189160626,0
Graduate,Yes,5683.856292756054,2871.524386087934,145.91974879490954,240,0,Urban,58.23165877302681,1
Graduate,No,4311.364534671512,748.8008633663221,176.8407121967108,300,1,Semiurban,28.45335770158608,0
Not Graduate,Yes,3958.099446255283,467.4817231703363,192.7199111223589,360,0,Rural,22.84525707133067,0
Not Graduate,Yes,3268.4559976505234,3579.4378916948594,187.55877874819168,360,0,Urban,36.3170250401882,1
Graduate,No,2372.2567898724215,1388.2403604954152,147.44488668674614,360,1,Urban,25.332614913866152,0
Graduate,Yes,4415.114440160832,3135.947845943822,99.83909390285933,360,1,Semiurban,74.88229013024224,1
Graduate,No,5237.080234880198,1846.0023348021682,110.04254495017635,180,1,Rural,63.78710585983483,0
Not Graduate,Yes,4855.064494977665,1838.0451830586726,160.90534057277657,360,0,Urban,41.339647317117254,1
Graduate,Yes,4376.049608078962,2438.412699496645,163.68902317697382,360,0,Semiurban,41.37775655061617,1
Graduate,Yes,3581.380908954828,1116.0011432535593,106.0528250626246,360,1,Rural,43.87910407278347,0
Not Graduate,No,5912.369287527453,2132.4971434956456,151.78278443557087,180,1,Rural,52.65558198028294,0
Not Graduate,No,3024.3021200801227,1618.5105851759074,175.24897427887132,240,0,Rural,26.342353050576644,0
Graduate,Yes,6164.041870765213,679.5065565949687,103.95093369971424,180,1,Rural,65.20712285362751,0
Not Graduate,Yes,3496.674471609913,2337.482074726399,194.19988807217658,360,1,Semiurban,29.888114199015778,1
Not Graduate,No,3871.347143970447,1736.6921931220838,134.898754057607,240,0,Urban,41.26630428646391,0
Graduate,No,2799.8222140764847,1842.9751715552923,200.30452450306603,360,0,Rural,23.063552084051956,0
Not Graduate,Yes,4247.896779671545,789.8390565858422,128.661902168964,240,1,Rural,38.852860801723025,0
Graduate,Yes,6462.968687716968,3591.4003677628043,108.93498068463285,360,0,Urban,91.45741412665033,1
Not Graduate,No,5773.442132665935,2876.714186386116,131.67452040633123,360,0,Rural,65.1983236310931,1
Graduate,No,6467.633168042053,2964.1558841719784,146.19407507690718,240,1,Rural,64.07723304953703,0
Graduate,No,5783.213818900904,1694.555297558318,134.46080372914076,240,1,Urban,55.20245643464006,0
Graduate,No,3344.4952572044463,270.81711049657974,141.35994313707548,360,1,Urban,25.395573277378425,0
Not Graduate,No,4503.8161635086635,3952.9173824895106,163.3586059870476,180,0,Rural,51.45294032649931,0
Graduate,Yes,3829.701306323806,1938.9024919941319,143.15282520814404,180,1,Urban,40.017278814956136,0
Not Graduate,No,6995.86235605856,1251.2002039799463,147.35550424191973,180,0,Semiurban,55.58986572274542,0
Graduate,Yes,3204.8170303605325,2416.801574483114,81.63094403189616,180,1,Semiurban,68.03284980834371,0
Graduate,No,6340.546534083666,3167.1207880032975,165.6679206404189,240,0,Rural,57.045574730601416,0
Not Graduate,Yes,6339.430805163154,1976.9494439145337,146.43186809233327,240,0,Rural,56.40829460201457,1
Graduate,No,7744.430302574131,3278.5751679393748,214.41171921931485,180,1,Urban,51.17180026445437,1
Graduate,No,4385.470111055754,3082.9999385168685,112.41739330984169,300,0,Urban,65.84942425162009,0
Not Graduate,Yes,6068.483239370243,923.6188125979414,77.66818686001943,300,1,Rural,88.8809356240762,1
Graduate,Yes,8422.477754808264,1326.2098943405235,174.72273975720168,300,1,Rural,55.477667048776226,1
Graduate,No,4073.537484599455,2957.5371632797674,163.86108073252,360,0,Semiurban,42.64848087030824,0
Graduate,No,2697.4396287014606,-712.6125638104379,109.66267917875416,180,0,Urban,17.9358305764938,0
Graduate,No,2179.9849491383543,1850.5443068350112,88.81004179983634,360,0,Rural,44.87838080463637,0
Not Graduate,No,6069.068043291997,569.1687983753282,211.4958692273716,240,1,Rural,31.239368867751402,0
Not Graduate,No,2175.274687912124,1523.4461985664752,206.56441562427128,240,1,Urban,17.819629031085682,0
Graduate,Yes,4441.521420593116,1701.1799109707958,50.50172965175483,300,1,Urban,119.2717482131129,1
Not Graduate,Yes,5655.969780558441,1641.755622092492,131.67107882973997,300,1,Rural,55.006151054340044,1
Graduate,No,5277.763305244871,1447.7387478873914,216.56768219135597,240,1,Rural,30.912229175733106,0
Not Graduate,Yes,5638.167296276259,902.856350371186,130.95749768888533,300,1,Rural,49.5691700828485,1
Graduate,Yes,5333.434783701281,4291.911266818686,130.3755106389339,300,0,Urban,73.26590780662161,1
Graduate,Yes,6918.29871997009,3867.4620041613507,138.68962689482527,240,1,Rural,77.21232394909484,1
Graduate,No,3571.5254288918045,837.9341797437165,105.16412104927363,360,1,Rural,41.53436740260838,0
Graduate,Yes,3984.507292312203,3582.1167513035675,81.80897023087823,300,1,Rural,91.3744491993971,1
Graduate,No,3841.010832093764,1600.534509527147,192.10189242938995,360,1,Semiurban,28.17965827865037,1
Graduate,Yes,6245.287717793915,2129.1874733317104,76.28252375009298,300,0,Semiurban,108.3618234079157,1
Not Graduate,No,6350.597882592595,1936.7260401030842,159.89085808435024,180,0,Urban,51.50897957391019,0
Graduate,Yes,5676.837978977762,1340.2513587460342,185.46317971030598,360,0,Rural,37.63257361922996,0
Not Graduate,No,6775.240500334892,2983.852343606147,91.95094804395366,360,1,Rural,104.9918591397934,1
Graduate,No,3232.938698935429,2125.8865305766576,113.02926389619714,300,1,Urban,46.99517515425093,0
Not Graduate,Yes,7500.8361673267045,1523.4485767807587,198.5271675356636,360,1,Urban,45.228350883568055,1
Not Graduate,No,7284.857932568387,695.4105561995274,171.3156688090816,180,0,Urban,46.31191431354807,0
Not Graduate,No,6103.43299586862,1106.4049862808795,125.30857172484451,240,1,Rural,57.081145671219296,0
Graduate,No,7672.69836315659,358.61988439790315,198.08996013444684,180,1,Semiurban,40.340146947294016,0
Graduate,No,2515.065188483339,2012.2235484151695,198.2614289381721,240,0,Urban,22.720346637197206,0
Not Graduate,No,4213.327795606022,803.3344077156041,160.76210772062828,180,0,Rural,31.012591725039016,0
Graduate,No,3897.0448089770716,1734.4394874814589,113.99359088505346,180,1,Urban,48.97215795346116,0
Not Graduate,No,6082.218985636015,3370.1018536103707,133.46205186112817,360,0,Rural,70.29731220380826,1
Graduate,No,3424.7888905967816,3199.2995729215854,161.4554697582156,180,1,Urban,40.77479492304615,0
Not Graduate,Yes,6136.242724006228,1967.723105897382,142.45620683410047,300,1,Rural,56.49086929557129,1
Not Graduate,Yes,7055.80421599507,1912.91527385685,187.55828712939405,300,0,Urban,47.56470599299266,1
Graduate,No,6042.804350125999,3879.874549421008,88.80903679562655,300,1,Semiurban,110.48641933581247,1
Not Graduate,No,5425.626535492252,2520.756120358711,90.22945883735045,300,0,Urban,87.10325323773176,1
Graduate,Yes,3518.1899886488764,1672.193540123477,157.2348444592973,360,0,Urban,32.801773506387676,0
Not Graduate,Yes,3729.723550811953,573.981882879548,130.3382234477238,300,1,Semiurban,32.768110613316566,1
Not Graduate,Yes,6874.428357945,2393.8732181647433,124.91805541209037,180,0,Urban,73.60581884605423,1
Graduate,No,6169.023505857998,2829.3237725828626,79.27773123302411,300,1,Semiurban,112.09020409808468,1
Graduate,Yes,4941.470720933684,1368.3484754863562,150.78183379192728,360,1,Rural,41.571636333436075,1
Graduate,No,4373.135681351164,2291.202755138033,147.88979567996938,240,0,Semiurban,44.76020942908562,0
Not Graduate,No,1961.2881903329346,1636.4267050849708,176.13915927806963,180,0,Semiurban,20.310104835545044,0
Graduate,Yes,3393.721371973342,1815.9676008009974,152.7562453248389,180,0,Rural,33.88277960201158,0
Not Graduate,No,7867.128630709585,-487.82205756233134,144.69583687038013,360,1,Semiurban,50.64871263076881,1
Not Graduate,No,3079.3166434963,1778.2185962838646,197.08002547161348,240,1,Semiurban,24.5230947856289,1
Graduate,No,5284.219731831621,2969.3693024080544,97.501307862058,300,1,Rural,83.79166950552643,0
Graduate,No,6511.165959792797,1368.5974444334418,171.45556875390304,240,1,Urban,45.69155673639506,1
Not Graduate,Yes,3117.6159979965614,2052.5263682153163,83.15411340818605,180,1,Urban,61.43659717659095,0
Not Graduate,Yes,5277.065712171625,1244.0492933080795,116.4655247999677,180,1,Semiurban,55.51513958316303,1
Graduate,No,6406.873306265982,2360.441676292773,101.49371469506745,180,1,Urban,85.54002563613479,0
Graduate,No,5018.748982860876,1783.4768024638263,181.27770141807673,240,0,Urban,37.3179260677802,0
Graduate,Yes,9302.604583500153,1060.7584593179931,147.38359065618425,300,1,Semiurban,69.8417055214065,1
Graduate,No,2497.101111682707,3332.551467665128,149.45987021628093,180,1,Rural,38.74556432202093,0
Graduate,Yes,6588.092794825819,2928.932013532215,105.73068049082197,360,0,Urban,89.16859486505781,1
Not Graduate,No,4740.797393905304,1395.0932360718252,138.01226016268444,300,1,Semiurban,44.139204864350575,1
Not Graduate,No,6157.880232255013,2497.7883094177773,119.46138786763554,180,1,Rural,71.85429866692012,0
Not Graduate,Yes,5661.960727548869,2537.4120028203806,165.33820059416865,300,0,Urban,49.29338360689648,1
Not Graduate,Yes,3900.265704335005,2642.301235011176,110.35635458673545,360,1,Rural,58.753422412460324,1
Graduate,Yes,5343.49458868901,305.74410400492224,203.19177460820305,240,0,Semiurban,27.66633819375692,0
Graduate,Yes,2213.1478229025693,3006.606541032628,82.97678201503622,180,1,Rural,62.157113414998314,0
Graduate,No,5904.871250857091,1430.3010370742686,117.73920670173754,360,1,Rural,61.77548672997848,0
Not Graduate,Yes,5447.2376989857885,1642.1720665587331,217.08802039864386,180,0,Semiurban,32.507103107203065,1
Not Graduate,No,5957.990252964653,4637.8817522602,132.59445008151863,180,0,Urban,79.3137139960478,1
Graduate,Yes,6587.177487630725,2301.873380721012,97.40485342382352,240,1,Urban,90.33142735416872,1
Graduate,Yes,5551.429760314566,1613.6775245528245,158.76286250150676,240,1,Rural,44.84839075038365,0
Not Graduate,No,5222.134129697414,-205.294372755906,130.9843103114183,300,0,Rural,38.01087981673143,0
Not Graduate,Yes,3678.3974950080615,3389.7641339463557,116.56518977526777,360,1,Rural,60.12121141015968,1
Graduate,Yes,3931.6688545264237,654.7903291913974,106.16516756805132,360,0,Rural,42.798040518206236,0
Graduate,Yes,6780.101930265996,996.5610965004965,260.73494422503774,240,0,Urban,29.711978466582497,1
Not Graduate,Yes,7154.503108558968,1668.6477009121509,139.93792399263455,180,0,Semiurban,62.60309900642654,1
Graduate,No,4642.834345531919,3416.4117917002927,72.97730558668492,300,1,Semiurban,108.94214209773524,1
Graduate,No,5069.004120879911,2773.2399866657593,209.74839036022138,240,1,Semiurban,37.21140690157266,1
Graduate,Yes,3643.078437509351,1842.16249015974,174.44283620442283,300,1,Rural,31.265117723460573,0
Not Graduate,Yes,6759.135267901167,2308.292063638821,119.34134275920849,300,0,Rural,75.34756654396854,1
Not Graduate,Yes,5998.125235537668,1399.6143071288943,112.67523645255433,360,1,Semiurban,65.0778460949516,1
Not Graduate,No,7911.826154695624,2139.6536895653508,176.93891184632923,300,0,Urban,56.48837424015264,1
Not Graduate,No,3682.5153842303916,2073.3367447781366,140.1232669004218,360,0,Semiurban,40.785989833057954,0
Not Graduate,No,4432.988151472674,2968.769895681353,72.96088726219595,180,1,Urban,100.07665296002106,1
